,SYMBOL,CUSIP
4389,CRDB,224633107
4390,CRDF,14147L108
4391,CRDIY,206517104
4392,CRDL,14161Y200
4393,CRDV,20403Q103
4394,CREE,225447101
4395,CREG,168913200
4396,CREG,168913309
4397,CRESW,P3311R259
4398,CRESY,226406106
4399,CREX,22530J200
4400,CREXW,22530J119
4401,CRF,21924U300
4402,CRFTD,70259T206
4403,CRFTF,70259T107
4404,CRFTF,07335D102
4405,CRFTF,70259T206
4406,CRGP,13088P102
4407,CRGS,23127Q102
4408,CRH,12626K203
4409,CRHC,G23726105
4410,CRHCU,G23726121
4411,CRHCWS,G23726113
4412,CRHKY,16940R109
4413,CRHM,12626F105
4414,CRI,146229109
4415,CRIS,231269200
4416,CRJI,16944A102
4417,CRK,205768302
4418,CRKM,224539106
4419,CRKN,228339206
4420,CRKN,228339107
4421,CRKR,22552C109
4422,CRL,159864107
4423,CRLBF,22587M106
4424,CRLKP,154787303
4425,CRM,79466L302
4426,CRMBQ,228803102
4427,CRMD,21900C308
4428,CRMK,156778102
4429,CRMT,03062T105
4430,CRMZ,225426105
4431,CRNC,156727109
4432,CRNCD,12776P309
4433,CRNCY,12776P200
4434,CRNCY,12776P309
4435,CRNT,M22013102
4436,CRNX,22663K107
4437,CROC,74347W460
4438,CROL,144702107
4439,CRON,22717L101
4440,CROP,45409B834
4441,CROX,227046109
4442,CRPHY,156776106
4443,CRPJY,16943S104
4444,CRPT,33740F540
4445,CRQE,17277D101
4446,CRRFY,144430204
4447,CRRT,140781105
4448,CRRTF,225847102
4449,CRRTQ,140781105
4450,CRRVF,126632108
4451,CRS,144285103
4452,CRSA,22564L105
4453,CRSAU,22564L204
4454,CRSAW,22564L113
4455,CRSB,21925R108
4456,CRSM,14575N105
4457,CRSP,H17182108
4458,CRSR,22041X102
4459,CRSS,22766K103
4460,CRT,22757R109
4461,CRTD,225265107
4462,CRTDW,225265115
4463,CRTG,21871W101
4464,CRTIF,146761101
4465,CRTO,226718104
4466,CRTPF,14161Y200
4467,CRTX,22053A107
4468,CRU,22877P108
4469,CRUCF,194168308
4470,CRUS,172755100
4471,CRUU,22877P207
4472,CRUUF,13322A200
4473,CRUUF,591255104
4474,CRUUF,13322A101
4475,CRUUFXXXX,13322A200
4476,CRUUFXXXX,13322A101
4477,CRUWS,22877P116
4478,CRUZ,26922B873
4479,CRVH,16870R202
4480,CRVL,221006109
4481,CRVS,221015100
4482,CRWD,22788C105
4483,CRWE,22834M305
4484,CRWG,22787P107
4485,CRWOY,16944S103
4486,CRWS,228309100
4487,CRWTF,M26744108
4488,CRXPD,92536N109
4489,CRXPF,92536N109
4490,CRXPF,227298106
4491,CRXT,18271L107
4492,CRXTW,18271L115
4493,CRY,228903100
4494,CRYBF,30227V105
4495,CRYCY,16954J100
4496,CRYM,22905K105
4497,CRYO,025300104
4498,CRZBY,202597605
4499,CRZHF,77433M106
4500,CRZN,G24237102
4501,CRZNU,G24237110
4502,CRZNW,G24237128
4503,CRZY,225233105
4504,CS,225401108
4505,CSA,92647N832
4506,CSAN,22113B103
4507,CSB,92647N873
4508,CSBB,12628R107
4509,CSBR,15870P307
4510,CSCO,17275R102
4511,CSD,46137V159
4512,CSF,92647N774
4513,CSFFF,14068G104
4514,CSFL,15201P109
4515,CSGH,16943F102
4516,CSGP,22160N109
4517,CSGS,126349109
4518,CSGYY,221298102
4519,CSHB,204046106
4520,CSHX,14756K102
4521,CSII,141619106
4522,CSIOY,147618201
4523,CSIQ,136635109
4524,CSJT,15913A101
4525,CSKL,149350100
4526,CSL,142339100
4527,CSLLY,12637N204
4528,CSLT,14862Q100
4529,CSM,74347R248
4530,CSML,45409B396
4531,CSNVY,218333102
4532,CSOC,12763A109
4533,CSOD,21925Y103
4534,CSOL,16943E105
4535,CSPCY,12591J207
4536,CSPI,126389105
4537,CSPKY,22112B104
4538,CSPR,147626105
4539,CSPS,23204W105
4540,CSPUF,136637105
4541,CSQ,128125101
4542,CSR,15202L107
4543,CSRH,21032R108
4544,CSRNF,138081302
4545,CSRPRC,15202L206
4546,CSRVF,22758R108
4547,CSS,125906107
4548,CSSE,16842Q100
4549,CSSEN,16842Q308
4550,CSSEP,16842Q209
4551,CSSV,14766Q107
4552,CSTA,G2R18K105
4553,CSTAU,G2R18K121
4554,CSTAWS,G2R18K113
4555,CSTC,13767J104
4556,CSTE,M20598104
4557,CSTL,14843C105
4558,CSTM,F21107101
4559,CSTR,14070T102
4560,CSU,140475203
4561,CSU,140475104
4562,CSUAY,16942A302
4563,CSUI,13767A103
4564,CSUZZZZ,140475203
4565,CSV,143905107
4566,CSVI,20539A105
4567,CSWC,140501107
4568,CSWCL,140501206
4569,CSWI,126402106
4570,CSWYY,16947J100
4571,CSX,126408103
4572,CSXXY,14575D107
4573,CSYJY,12633T106
4574,CTAA,74913G808
4575,CTAC,16166A103
4576,CTAC,G2040C104
4577,CTACU,16166A202
4578,CTACU,G2040C112
4579,CTACW,16166A111
4580,CTACWS,G2040C120
4581,CTAM,148411408
4582,CTAM,148411309
4583,CTAMD,148411408
4584,CTAPRA,263534208
4585,CTAPRB,263534307
4586,CTAQ,143636108
4587,CTAQU,143636207
4588,CTAQW,143636116
4589,CTARF,15138B108
4590,CTAS,172908105
4591,CTB,216831107
4592,CTBB,74913G881
4593,CTBI,204149108
4594,CTDD,74913G873
4595,CTDH,23254X102
4596,CTEC,37954Y228
4597,CTEK,23258P105
4598,CTEX,74347G515
4599,CTG,205477102
4600,CTGL,17737V105
4601,CTGO,21077F100
4602,CTHR,159765106
4603,CTIB,125961300
4604,CTIB,98873Q100
4605,CTIBZZZZ,98873Q100
4606,CTIC,12648L601
4607,CTIHY,16948V102
4608,CTK,21718L102
4609,CTKB,23285D109
4610,CTL,156700106
4611,CTLE,63009Q101
4612,CTLED,62476P109
4613,CTLP,138103106
4614,CTLPP,138103205
4615,CTLT,148806102
4616,CTMCD,138134200
4617,CTMCF,138134200
4618,CTMX,23284F105
4619,CTNR,15459P108
4620,CTNXF,21922J604
4621,CTO,22948Q101
4622,CTO,210226106
4623,CTO,22948P103
4624,CTOPP,22948Q200
4625,CTOPRA,22948Q200
4626,CTOS,23204X103
4627,CTOSWS,23204X111
4628,CTOWY,16954K107
4629,CTOZZZZ,22948Q101
4630,CTPCY,17304K102
4631,CTPTY,20441Q107
4632,CTPZY,20441Q206
4633,CTR,18469Q108
4634,CTR,18469Q207
4635,CTRA,21241B100
4636,CTRA,127097103
4637,CTRC,15644G104
4638,CTRCQ,15644G104
4639,CTRE,14174T107
4640,CTRM,Y1146L109
4641,CTRM,Y1146L125
4642,CTRMXXXX,Y1146L109
4643,CTRMZZZZ,Y1146L125
4644,CTRN,17306X102
4645,CTRVW,426897112
4646,CTRYY,22234X109
4647,CTRZZZZ,18469Q207
4648,CTS,126501105
4649,CTSH,192446102
4650,CTSO,23283X206
4651,CTST,137800207
4652,CTT,14912Y202
4653,CTTAY,210771200
4654,CTTC,13126R102
4655,CTTH,12651E106
4656,CTTPY,12650X105
4657,CTUY,156635104
4658,CTV,74913G105
4659,CTVA,22052L104
4660,CTXAY,032123507
4661,CTXR,17322U207
4662,CTXRW,17322U116
4663,CTXS,177376100
4664,CTXV,12650A105
4665,CTY,74913G600
4666,CTYP,20361A108
4667,CTZ,74913G709
4668,CUB,229669106
4669,CUBA,42804T106
4670,CUBB,23204G803
4671,CUBE,229663109
4672,CUBI,23204G100
4673,CUBIPRC,23204G407
4674,CUBIPRD,23204G506
4675,CUBIPRE,23204G605
4676,CUBIPRF,23204G704
4677,CUBS,30151E640
4678,CUE,22978P106
4679,CUEN,229794201
4680,CUENW,229794110
4681,CUI,126576206
4682,CUII,16952A101
4683,CUK,14365C103
4684,CULL,230153108
4685,CULL,230150104
4686,CULP,230215105
4687,CUO,211615307
4688,CUPUF,G1899E146
4689,CURE,25459Y876
4690,CURI,23130Q107
4691,CURIW,23130Q115
4692,CURLF,23126M102
4693,CURN,23131B307
4694,CURO,23131L107
4695,CURR,23127P104
4696,CURV,89142B107
4697,CUSI,229904206
4698,CUT,46138E545
4699,CUTR,232109108
4700,CUUHF,863834107
4701,CUYTY,196850101
4702,CUZ,222795502
4703,CVA,22282E102
4704,CVAC,N2451R105
4705,CVAT,14964W104
4706,CVBF,126600105
4707,CVCO,149568107
4708,CVCY,155685100
4709,CVE,15135U109
4710,CVEO,17878Y207
4711,CVEO,17878Y108
4712,CVEOXXXX,17878Y108
4713,CVEOZZZZ,17878Y207
4714,CVET,22304C100
4715,CVEWS,15135U117
4716,CVGI,202608105
4717,CVGRF,178718102
4718,CVGW,128246105
4719,CVHSY,12687E104
4720,CVI,12662P108
4721,CVIA,22305A103
4722,CVIAQ,22305A103
4723,CVII,17144M102
4724,CVIIU,17144M201
4725,CVIIWS,17144M110
4726,CVLB,21255M208
4727,CVLB,21255M109
4728,CVLBD,21255M208
4729,CVLG,22284P105
4730,CVLT,204166102
4731,CVLY,192025104
4732,CVM,150837607
4733,CVNA,146869102
4734,CVR,168088102
4735,CVRHF,230268104
4736,CVRX,126638105
4737,CVS,126650100
4738,CVSI,126654102
4739,CVTGF,17965L100
4740,CVTI,22284P105
4741,CVTV,16954T108
4742,CVU,125919308
4743,CVV,126601103
4744,CVVUF,13708P201
4745,CVX,166764100
4746,CVY,46137Y500
4747,CW,231561101
4748,CWAN,185123106
4749,CWB,78464A359
4750,CWBC,204157101
4751,CWBHF,16106R109
4752,CWBK,20084T103
4753,CWBK,12671L106
4754,CWBR,19249J109
4755,CWCO,G23773107
4756,CWEB,25460E505
4757,CWEGF,226533107
4758,CWEN,18539C204
4759,CWENA,18539C105
4760,CWGL,22662X100
4761,CWGRP,223622507
4762,CWH,13462K109
4763,CWI,78463X848
4764,CWIR,15607P109
4765,CWK,G2717B108
4766,CWLDY,228567103
4767,CWNR,227692100
4768,CWNRD,20403Q103
4769,CWPE,12671N102
4770,CWPS,212849103
4771,CWRK,23131W103
4772,CWS,00768Y560
4773,CWSFF,17178G104
4774,CWSS,225301100
4775,CWST,147448104
4776,CWT,130788102
4777,CWTC,18538X100
4778,CWVLF,228462206
4779,CWYCY,16947L105
4780,CX,151290889
4781,CXBMF,13000C205
4782,CXCQ,141618108
4783,CXDC,16948F107
4784,CXDO,226552107
4785,CXE,59318D104
4786,CXH,59318B108
4787,CXKJ,12672T108
4788,CXM,85208T107
4789,CXO,20605P101
4790,CXP,198287203
4791,CXRXF,G01022105
4792,CXRXF,00775M104
4793,CXRXFXXXX,00775M104
4794,CXSE,97717X719
4795,CXUS,15103Y109
4796,CXW,21871N101
4797,CXXIF,12675Q101
4798,CY,232806109
4799,CYA,82889N780
4800,CYAD,151205200
4801,CYAN,232437301
4802,CYAP,23248E202
4803,CYAP,23248E301
4804,CYB,97717W182
4805,CYBE,232517102
4806,CYBF,23249C205
4807,CYBN,23256X100
4808,CYBNY,23249E102
4809,CYBQY,23249A100
4810,CYBR,M2682V108
4811,CYBXF,36358D103
4812,CYCA,12673W407
4813,CYCC,23254L405
4814,CYCC,23254L603
4815,CYCCP,23254L207
4816,CYCN,23255M105
4817,CYD,G21082105
4818,CYDVF,232749200
4819,CYDY,23283M101
4820,CYFL,15652L102
4821,CYFWY,232554105
4822,CYGIY,23248D105
4823,CYH,203668108
4824,CYHC,222298101
4825,CYIO,23256Y108
4826,CYJBY,14179X103
4827,CYMHF,23257A208
4828,CYOU,15911M107
4829,CYPE,156661100
4830,CYPJ,23245E106
4831,CYPS,232537209
4832,CYPW,23254W104
4833,CYRBY,23282C401
4834,CYRN,M26895108
4835,CYRX,229050307
4836,CYSM,20344R103
4837,CYSNF,125009100
4838,CYT,23284P103
4839,CYTH,23254X201
4840,CYTHW,23254X110
4841,CYTK,23282W605
4842,CYTO,G0360L100
4843,CYTR,232828608
4844,CYVF,22941P100
4845,CYXT,23284C102
4846,CYXTW,23284C110
4847,CZA,46137Y401
4848,CZBS,173168105
4849,CZBT,17316V104
4850,CZFS,174615104
4851,CZMWY,14218T105
4852,CZNC,172922106
4853,CZOO,G2007L105
4854,CZOOWS,G2007L113
4855,CZR,12769G100
4856,CZR,127686103
4857,CZRXXXX,127686103
4858,CZRZZZZ,12769G100
4859,CZWI,174903104
4860,CZXMF,98959V106
4861,CZZ,G25343107
4862,D,25746U109
4863,D108REORGPAYMNT,13527D108
4864,DAAT,23302R107
4865,DAC,Y1968P121
4866,DADA,23344D108
4867,DAGXF,25154H558
4868,DAIO,237690102
4869,DAKT,234264109
4870,DAL,247361702
4871,DALI,33738R712
4872,DALN,235050101
4873,DALS,23312M106
4874,DALT,90213U115
4875,DAN,235825205
4876,DANOY,23636T100
4877,DAO,98741T104
4878,DAPP,92189H821
4879,DAPR,33740U802
4880,DAR,237266101
4881,DARE,23666P101
4882,DASH,25809K105
4883,DASTY,237545108
4884,DAT,74347G457
4885,DATI,25384U106
4886,DATS,23816M107
4887,DATSW,23816M115
4888,DATWY,23821W108
4889,DAUD,17326E605
4890,DAUG,33740F854
4891,DAVA,29260V105
4892,DAWN,23954D109
4893,DAX,37954Y491
4894,DB,D18190898
4895,DBA,46140H106
4896,DBAW,233051820
4897,DBB,46140H700
4898,DBC,46138B103
4899,DBCCF,243437100
4900,DBCP,247035207
4901,DBD,253651103
4902,DBDID,24276X203
4903,DBDID,95081C105
4904,DBDIF,95081C105
4905,DBDR,77584N101
4906,DBDRU,77584N200
4907,DBDRW,77584N119
4908,DBE,46140H304
4909,DBEF,233051200
4910,DBEH,53700T835
4911,DBEH,56170L794
4912,DBEHZZZZ,53700T835
4913,DBEM,233051101
4914,DBEU,233051853
4915,DBEZ,233051697
4916,DBGF,69841J106
4917,DBGI,25401N101
4918,DBGIW,25401N119
4919,DBGR,233051408
4920,DBI,250565108
4921,DBIN,233422104
4922,DBJA,45782C136
4923,DBJP,233051507
4924,DBJS,45782C136
4925,DBL,258623107
4926,DBLV,00768Y818
4927,DBMF,53700T827
4928,DBMF,56170L828
4929,DBMFZZZZ,53700T827
4930,DBMG,24024P106
4931,DBO,46140H403
4932,DBOC,45782C219
4933,DBOEY,251542106
4934,DBP,46140H502
4935,DBRG,25401T108
4936,DBRGPRG,25401T207
4937,DBRGPRH,25401T504
4938,DBRGPRI,25401T405
4939,DBRGPRJ,25401T306
4940,DBRM,239559107
4941,DBS,46140H205
4942,DBSDY,23304Y100
4943,DBTX,24343R106
4944,DBUB,23306V203
4945,DBUBD,23306V203
4946,DBV,46139B102
4947,DBVT,23306J101
4948,DBX,26210C104
4949,DCAC,236258208
4950,DCCPY,23308M102
4951,DCF,05588N108
4952,DCHF,17326E704
4953,DCI,257651109
4954,DCIX,Y67305105
4955,DCLT,237601208
4956,DCMYY,62942M201
4957,DCNNF,13646R103
4958,DCNNF,90137G101
4959,DCO,264147109
4960,DCOM,253922108
4961,DCOM,25432X102
4962,DCOMP,25432X201
4963,DCOMP,25432G208
4964,DCOMPZZZZ,25432X201
4965,DCOMZZZZ,25432X102
4966,DCP,23311P100
4967,DCPH,24344T101
4968,DCPPRB,23311P209
4969,DCPPRC,23311P308
4970,DCRB,242797108
4971,DCRBU,242797207
4972,DCRBW,242797116
4973,DCRC,24279D105
4974,DCRCU,24279D204
4975,DCRCW,24279D113
4976,DCRD,G2773W103
4977,DCRDU,G2773W129
4978,DCRDW,G2773W111
4979,DCRN,242794105
4980,DCRNU,242794204
4981,DCRNW,242794113
4982,DCSX,25460P104
4983,DCT,264120106
4984,DCTH,24661P807
4985,DCTHD,24661P807
4986,DCUE,25746U133
4987,DCYHY,25470G102
4988,DD,26614N102
4989,DDAIF,D1668R123
4990,DDD,88554D205
4991,DDDX,88556A100
4992,DDEC,33740U406
4993,DDF,245915103
4994,DDG,74347R222
4995,DDI,25862B109
4996,DDIV,33738R696
4997,DDL,25445D101
4998,DDLS,97717X271
4999,DDM,74347R305
5000,DDMX,G2692M103
5001,DDMX,23318M100
5002,DDMX,P3569M101
5003,DDMXU,23318M209
5004,DDMXW,23318M118
5005,DDMXW,P3569M119
5006,DDMXW,G2692M111
5007,DDMXWZZZZ,P3569M119
5008,DDNFF,00547Y105
5009,DDOG,23804L103
5010,DDS,254067101
5011,DDT,25406P200
5012,DDWM,97717X263
5013,DE,244199105
5014,DEA,27616P103
5015,DEAC,25258L109
5016,DEACU,25258L208
5017,DEACW,25258L117
5018,DECK,243537107
5019,DECN,243443108
5020,DECZ,53656F672
5021,DEED,33740U109
5022,DEEF,233051515
5023,DEEL,242249100
5024,DEELD,825045107
5025,DEEP,26922A701
5026,DEER,24379J200
5027,DEF,46138J775
5028,DEFA,46435G656
5029,DEFN,291361509
5030,DEH,G2614K110
5031,DEHU,G2614K102
5032,DEHWS,G2614K128
5033,DEI,25960P109
5034,DEIPY,76717L206
5035,DELCF,24689E107
5036,DELCF,24689D109
5037,DELCFXXXX,24689D109
5038,DELHY,24701M103
5039,DELKY,24664R206
5040,DELL,24703L202
5041,DELTY,247637101
5042,DEM,97717W315
5043,DEMZ,00774Q346
5044,DEN,24790A101
5045,DENI,248219107
5046,DENN,24869P104
5047,DENR,25470P102
5048,DEO,25243Q205
5049,DEQI,25457T101
5050,DERM,24983L104
5051,DES,97717W604
5052,DESP,G27358103
5053,DESTQ,25065D100
5054,DEUR,17326E571
5055,DEUS,233051481
5056,DEVM,25178T109
5057,DEVOY,251889101
5058,DEVV,09075H202
5059,DEW,97717W877
5060,DEWM,25211R102
5061,DEWY,252063102
5062,DEX,246060107
5063,DFAC,25434V708
5064,DFAE,25434V302
5065,DFAI,25434V203
5066,DFAS,25434V500
5067,DFAT,25434V609
5068,DFAU,25434V104
5069,DFAX,25434V880
5070,DFCO,235496403
5071,DFE,97717W869
5072,DFEB,33740F771
5073,DFEL,169446101
5074,DFEN,25460E661
5075,DFH,26154D100
5076,DFHL,25774M201
5077,DFHT,244413100
5078,DFHTU,244413209
5079,DFHTW,244413118
5080,DFHY,89628W609
5081,DFIFF,25260V103
5082,DFIHY,233859404
5083,DFIN,25787G100
5084,DFIV,25434V807
5085,DFJ,97717W836
5086,DFKCY,233802107
5087,DFLYD,26142Q205
5088,DFLYF,26142Q106
5089,DFMTF,244633103
5090,DFND,75605A504
5091,DFND,829658400
5092,DFNDZZZZ,829658400
5093,DFNL,23908L108
5094,DFNS,50201G106
5095,DFNSU,50201G205
5096,DFNSWS,50201G114
5097,DFNV,89628W500
5098,DFODQ,242370203
5099,DFPH,23343Q100
5100,DFPHU,23343Q209
5101,DFPHW,23343Q118
5102,DFS,254709108
5103,DFUS,25434V401
5104,DFVL,06740P650
5105,DFVS,06740P643
5106,DG,256677105
5107,DGAZ,22542D282
5108,DGAZF,22542D282
5109,DGBP,17326E464
5110,DGDCF,268132206
5111,DGDM,25386D102
5112,DGICA,257701201
5113,DGIF,25389H209
5114,DGIF,23343P102
5115,DGII,253798102
5116,DGIX,267912103
5117,DGL,46140H601
5118,DGLD,22542D670
5119,DGLDF,22542D670
5120,DGLY,25382P208
5121,DGNG,25402T107
5122,DGNOF,252442306
5123,DGNR,G28302100
5124,DGNRU,G28302126
5125,DGNRWS,G28302118
5126,DGNS,G28314105
5127,DGNU,G28315102
5128,DGP,25154H749
5129,DGRE,97717W323
5130,DGRLY,24664R107
5131,DGRO,46434V621
5132,DGRS,97717X651
5133,DGRW,97717X669
5134,DGS,97717W281
5135,DGT,78464A706
5136,DGTHF,23343T104
5137,DGTW,25400E102
5138,DGX,74834L100
5139,DGZ,25154H731
5140,DH,24477E103
5141,DHBC,23291W109
5142,DHBCU,23291W208
5143,DHBCW,23291W117
5144,DHC,25525P107
5145,DHCA,G2758T109
5146,DHCAU,G2758T125
5147,DHCAW,G2758T117
5148,DHCC,25278S100
5149,DHCNI,25525P206
5150,DHCNL,25525P305
5151,DHDG,97717Y709
5152,DHF,09660L105
5153,DHHC,25278L105
5154,DHHCU,25278L204
5155,DHHCW,25278L113
5156,DHI,23331A109
5157,DHIL,25264R207
5158,DHNRP,235851409
5159,DHR,235851102
5160,DHRPRA,235851300
5161,DHRPRB,235851409
5162,DHRPY,25160B108
5163,DHS,97717W208
5164,DHT,Y2065G121
5165,DHX,23331S100
5166,DHY,22544F103
5167,DIA,78467X109
5168,DIAH,25265K102
5169,DIAL,19761L508
5170,DIAX,67075F105
5171,DIBS,320551104
5172,DICE,23345J104
5173,DIDAY,25476E101
5174,DIDI,23292E108
5175,DIET,26922A180
5176,DIFTY,23405X209
5177,DIG,74347G705
5178,DIG,74347R719
5179,DIGAF,25381C109
5180,DIGI,253895106
5181,DIGP,253825202
5182,DIGXXXX,74347R719
5183,DIGZZZZ,74347G705
5184,DIIBF,25822C205
5185,DIISY,25490E202
5186,DILA,254028103
5187,DILAU,254028202
5188,DILAW,254028111
5189,DIM,97717W778
5190,DIMC,25432W104
5191,DIMEP,25432G208
5192,DIN,254423106
5193,DINT,23908L405
5194,DIOD,254543101
5195,DIOSF,25455U100
5196,DIPGY,23808Q207
5197,DIRV,25457N500
5198,DIS,254687106
5199,DISA,G2770Y102
5200,DISAU,G2770Y110
5201,DISAW,G2770Y128
5202,DISCA,25470F104
5203,DISCB,25470F203
5204,DISCK,25470F302
5205,DISH,25470M109
5206,DIT,02341Q205
5207,DIV,37950E291
5208,DIVA,00110G887
5209,DIVB,46435U861
5210,DIVC,17322H149
5211,DIVO,032108409
5212,DIVS,402031835
5213,DIVY,75605A108
5214,DIVZ,53656F474
5215,DJAN,33740F631
5216,DJCB,90269A450
5217,DJCI,902641679
5218,DJCO,233912104
5219,DJD,46137V605
5220,DJIFD,234067304
5221,DJIFF,234067304
5222,DJP,06738C778
5223,DJPY,17326E654
5224,DJSP,G7982P104
5225,DJUL,33740F698
5226,DJUN,33740F714
5227,DK,24665A103
5228,DKDCA,237699103
5229,DKDCU,237699202
5230,DKDCW,237699111
5231,DKILY,23381B106
5232,DKL,24664T103
5233,DKLRF,243573102
5234,DKMR,26441J100
5235,DKMR,98421Q107
5236,DKNG,26142R104
5237,DKNGW,26142R112
5238,DKNGW,26142R120
5239,DKNGZ,26142R120
5240,DKS,253393102
5241,DKSC,234263101
5242,DL,16944W104
5243,DLA,247368103
5244,DLAKY,251561304
5245,DLB,25659T107
5246,DLBR,17325K529
5247,DLBS,06740L444
5248,DLBS,06747G653
5249,DLBSZZZZ,06747G653
5250,DLCA,G27029100
5251,DLCAU,G27029126
5252,DLCAW,G27029118
5253,DLCR,49374X201
5254,DLEXY,23803V102
5255,DLHC,23335Q100
5256,DLICY,23380Y107
5257,DLMV,247100100
5258,DLN,97717W307
5259,DLNDY,23340X108
5260,DLNG,Y2188B108
5261,DLNGPRA,Y2188B116
5262,DLNGPRB,Y2188B124
5263,DLO,G29018101
5264,DLOC,25401M202
5265,DLOC,25401M103
5266,DLOCD,25401M202
5267,DLPH,G2709G107
5268,DLPN,25686H209
5269,DLPN,25686H100
5270,DLPNW,25686H118
5271,DLPX,24712X106
5272,DLR,253868103
5273,DLRPRC,253868848
5274,DLRPRG,253868889
5275,DLRPRI,253868863
5276,DLRPRJ,253868855
5277,DLRPRK,253868830
5278,DLRPRL,253868822
5279,DLRYF,24735H104
5280,DLRYF,14307R101
5281,DLS,97717W760
5282,DLTA,24778R308
5283,DLTH,26443V101
5284,DLTI,23342U102
5285,DLTNF,247754104
5286,DLTR,256746108
5287,DLUEY,241127406
5288,DLX,248019101
5289,DLY,25862D105
5290,DLYT,234044204
5291,DLYTD,234044204
5292,DM,25058X105
5293,DMAC,25253X207
5294,DMAN,24803B104
5295,DMAR,33740F615
5296,DMAY,33740F730
5297,DMB,09662W109
5298,DMCD,251464202
5299,DMCHY,255893208
5300,DMCY,00774Q148
5301,DMDD,252584107
5302,DMDV,26922A347
5303,DMF,05589T104
5304,DMFG,243498102
5305,DMGGF,23345B200
5306,DMIFF,252531207
5307,DMLP,25820R105
5308,DMLRY,233825207
5309,DMMOY,257553206
5310,DMO,95790B109
5311,DMPI,247078306
5312,DMPWW,247078157
5313,DMPWW,49720K119
5314,DMRC,25381B101
5315,DMRE,89349P503
5316,DMRI,89349P404
5317,DMRL,89349P107
5318,DMRM,89349P206
5319,DMRS,89349P305
5320,DMS,25401G106
5321,DMSWS,25401G114
5322,DMTTF,831664107
5323,DMWS,25058X113
5324,DMXF,46436E759
5325,DMYD,233277102
5326,DMYDU,233277201
5327,DMYDWS,233277110
5328,DMYI,233278100
5329,DMYIU,233278209
5330,DMYIWS,233278118
5331,DMYQ,23344K102
5332,DMYQU,23344K201
5333,DMYQWS,23344K110
5334,DMYSU,233247204
5335,DMYT,233253103
5336,DMYTU,233253202
5337,DMYTWS,233253111
5338,DMZPY,25754L108
5339,DNA,37611X100
5340,DNAA,G8253T106
5341,DNAB,G8253U103
5342,DNAC,G8253W109
5343,DNAD,G8253Y105
5344,DNAG,23324Q202
5345,DNAWS,37611X118
5346,DNAY,192003101
5347,DNB,26484T106
5348,DNBBY,23341C103
5349,DNDT,23325K204
5350,DNFGY,257738203
5351,DNHBY,23328E106
5352,DNI,25538A204
5353,DNIF,25538A204
5354,DNIYY,23624A204
5355,DNJR,G4027R104
5356,DNK,719156101
5357,DNKEY,236363206
5358,DNKLY,23585T101
5359,DNKN,265504100
5360,DNL,97717W844
5361,DNLI,24823R105
5362,DNLMY,26543P103
5363,DNMR,236272100
5364,DNMRWS,236272118
5365,DNN,248356107
5366,DNNGY,68750L102
5367,DNOPY,25445T106
5368,DNOV,33740F839
5369,DNOW,67011P100
5370,DNP,23325P104
5371,DNPLY,233806306
5372,DNR,247916208
5373,DNRCQ,247916208
5374,DNRRW,24790A127
5375,DNRSF,248234106
5376,DNRWW,24790A119
5377,DNTUY,249034109
5378,DNUT,50101L106
5379,DNZ,23305Q106
5380,DNZOY,24872B100
5381,DNZU,23305Q205
5382,DNZWS,23305Q114
5383,DO,25271C102
5384,DOC,71943U104
5385,DOCKF,088641105
5386,DOCN,25402D102
5387,DOCRF,18912C102
5388,DOCS,26622P107
5389,DOCT,33740F672
5390,DOCU,256163106
5391,DODXF,25153Q658
5392,DOFSQ,25271C102
5393,DOG,74347B235
5394,DOGS,042765693
5395,DOGZ,G2788T103
5396,DOL,97717W794
5397,DOLE,G27907107
5398,DOMA,25703A104
5399,DOMAWS,25703A112
5400,DOMO,257554105
5401,DON,97717W505
5402,DOO,97717W786
5403,DOOR,575385109
5404,DORM,258278100
5405,DOV,260003108
5406,DOW,260557103
5407,DOX,G02602103
5408,DOYU,25985W105
5409,DOZR,25460G492
5410,DPAT,24873V105
5411,DPDW,24372A305
5412,DPFD,243723103
5413,DPG,26433C105
5414,DPGYD,247128846
5415,DPGYF,247128846
5416,DPHAY,243435104
5417,DPHC,25280H100
5418,DPHCU,25280H209
5419,DPHCW,25280H118
5420,DPK,25459Y355
5421,DPLO,25456K101
5422,DPLS,237245105
5423,DPMLF,265269209
5424,DPRO,26142Q205
5425,DPSGY,25157Y202
5426,DPSI,24345A408
5427,DPSM,88555Y109
5428,DPSM,88555Y208
5429,DPSMD,88555Y208
5430,DPST,25460G864
5431,DPST,25459Y132
5432,DPSTZZZZ,25460G864
5433,DPUKY,25754W104
5434,DPW,05150X104
5435,DPW,26140E600
5436,DPWW,25367R203
5437,DPWXXXX,26140E600
5438,DPZ,25754A201
5439,DQ,23703Q203
5440,DQJCY,69807K105
5441,DQWS,26251W100
5442,DRAD,253827703
5443,DRADP,253827604
5444,DRAY,G5853A107
5445,DRAYU,G5853A123
5446,DRAYW,G5853A115
5447,DRCMF,25821T100
5448,DRD,26152H301
5449,DRE,264411505
5450,DREM,26154M100
5451,DRGDF,250669108
5452,DRGV,26144J100
5453,DRH,252784301
5454,DRHPP,252784400
5455,DRHPRA,252784400
5456,DRI,237194105
5457,DRIFF,98420D107
5458,DRIOW,23725P118
5459,DRIP,25460E174
5460,DRIP,25460G658
