,SYMBOL,CUSIP
6431,ESGY,025072380
6432,ESHY,233051747
6433,ESI,28618M106
6434,ESIFF,26908N107
6435,ESLOY,297284200
6436,ESLT,M3760D101
6437,ESM,G3195H104
6438,ESMC,296074305
6439,ESML,46435U663
6440,ESMT,29283F103
6441,ESMU,G3195H120
6442,ESMWS,G3195H112
6443,ESNG,25460G302
6444,ESNR,285835104
6445,ESNT,G3198U102
6446,ESOA,29271Q103
6447,ESP,296650104
6448,ESPGY,29666V204
6449,ESPIQ,26913L104
6450,ESPO,92189F114
6451,ESPR,29664W105
6452,ESQ,29667J101
6453,ESRGD,896756103
6454,ESRT,292104106
6455,ESS,297178105
6456,ESSA,29667D104
6457,ESSC,G2911D108
6458,ESSCR,G2911D132
6459,ESSCU,G2911D124
6460,ESSCW,G2911D116
6461,ESSE,270313208
6462,ESSYY,29729L102
6463,ESTA,G31249108
6464,ESTC,N14506104
6465,ESTE,27032D304
6466,ESTR,G3206V100
6467,ESTRF,G3206V100
6468,ESTRW,G3206V118
6469,ESTWF,G3206V118
6470,ESUS,90278V743
6471,ESVIF,293570107
6472,ESVNF,26917E106
6473,ESWW,29408K201
6474,ESXB,203612106
6475,ESXMF,297133209
6476,ESYJY,277856209
6477,ESYL,27785J102
6478,ET,29273V100
6479,ETAC,26873Y104
6480,ETACU,26873Y203
6481,ETACW,26873Y112
6482,ETAH,29760J107
6483,ETB,27828X100
6484,ETBI,277253100
6485,ETCC,294092101
6486,ETCMY,29888Q207
6487,ETD,297602104
6488,ETFC,269246401
6489,ETFLF,27724D109
6490,ETFM,90214L106
6491,ETG,27828S101
6492,ETH,297602104
6493,ETHO,26924G888
6494,ETHOF,29766C106
6495,ETIHY,27034H105
6496,ETII,29414X205
6497,ETIPR,29365T302
6498,ETJ,27829G106
6499,ETKR,30050T102
6500,ETM,293639100
6501,ETN,G29183103
6502,ETNB,282559103
6503,ETO,27828U106
6504,ETON,29772L108
6505,ETPPRC,29278N301
6506,ETPPRD,29278N400
6507,ETPPRE,29278N509
6508,ETPRC,29273V407
6509,ETPRD,29273V506
6510,ETPRE,29273V605
6511,ETR,29364G103
6512,ETRGF,293861100
6513,ETRN,294600101
6514,ETRUF,29787F104
6515,ETRXF,29786T105
6516,ETST,270311103
6517,ETSY,29786A106
6518,ETTX,293614103
6519,ETV,27828Y108
6520,ETW,27829C105
6521,ETWO,29788T103
6522,ETWOWS,29788T111
6523,ETX,27829U105
6524,ETY,27828N102
6525,EUBG,29385N103
6526,EUCG,886364751
6527,EUCR,G3141W106
6528,EUCRU,G3141W114
6529,EUCRW,G3141W122
6530,EUDG,97717X610
6531,EUDV,74347B540
6532,EUENF,G31413100
6533,EUFL,25490K166
6534,EUFN,464289180
6535,EUFX,74347W742
6536,EUM,74347R396
6537,EUMF,97717X255
6538,EUMV,46434V720
6539,EUO,74347W882
6540,EURL,25459Y280
6541,EURN,B38564108
6542,EURZ,233051564
6543,EUSA,464286681
6544,EUSB,46436E619
6545,EUSC,97717X552
6546,EUSG,G3194F109
6547,EUSGU,G3194F125
6548,EUSGW,G3194F117
6549,EUSHY,29872M105
6550,EUSP,29881X100
6551,EUUNF,05478A109
6552,EV,278265103
6553,EVA,29414J107
6554,EVAHF,268469103
6555,EVAR,G55598109
6556,EVAX,29970R105
6557,EVBC,30049J108
6558,EVBG,29978A104
6559,EVBN,29911Q208
6560,EVC,29382R107
6561,EVCC,29405D101
6562,EVCI,26926P308
6563,EVCM,29977X105
6564,EVER,30041R108
6565,EVF,27826S103
6566,EVFM,30048L104
6567,EVG,27828V104
6568,EVGBC,27830G863
6569,EVGEF,30024G103
6570,EVGN,M4119S104
6571,EVGO,30052F100
6572,EVGOW,30052F118
6573,EVH,30050B101
6574,EVI,26929N102
6575,EVIX,90274E828
6576,EVK,299766204
6577,EVKIY,300503109
6578,EVLI,300362308
6579,EVLLF,29407V109
6580,EVLLF,29408D108
6581,EVLLFXXXX,29407V109
6582,EVLMC,27830Y807
6583,EVLO,299734103
6584,EVLV,30049H102
6585,EVLVW,30049H110
6586,EVM,27828A100
6587,EVN,27826U108
6588,EVNT,02210T207
6589,EVOA,26928L107
6590,EVOGD,30050D503
6591,EVOGF,30050D404
6592,EVOJ,30052G108
6593,EVOJU,30052G207
6594,EVOJW,30052G116
6595,EVOK,30049G104
6596,EVOL,30049R209
6597,EVOP,26927E104
6598,EVR,29977A105
6599,EVRC,299759100
6600,EVRG,30034W106
6601,EVRI,30034T103
6602,EVRM,300394103
6603,EVRMD,36263B101
6604,EVSBY,269271102
6605,EVSI,29413Q201
6606,EVSIW,29413Q110
6607,EVSP,294077102
6608,EVSTC,27830G608
6609,EVT,27828G107
6610,EVTC,30040P103
6611,EVTCY,30050E105
6612,EVTI,299765107
6613,EVTN,29407T203
6614,EVTN,29407T104
6615,EVTND,29407T203
6616,EVUS,26927H107
6617,EVV,27828H105
6618,EVVTY,30051E104
6619,EVX,92189F304
6620,EVXXD,29877A205
6621,EVXXF,29877A205
6622,EVXXF,29877A106
6623,EVY,27826W104
6624,EW,28176E108
6625,EWA,464286103
6626,EWBC,27579R104
6627,EWC,464286509
6628,EWCO,46137Y609
6629,EWCZ,29882P106
6630,EWD,464286756
6631,EWEB,37954Y244
6632,EWG,464286806
6633,EWGFF,27786T109
6634,EWGS,46429B465
6635,EWH,464286871
6636,EWI,46434G830
6637,EWJ,46434G822
6638,EWJE,46435U382
6639,EWJV,46435U374
6640,EWK,464286301
6641,EWL,464286749
6642,EWLL,30051D205
6643,EWLLD,30051D205
6644,EWLU,58985T103
6645,EWLUD,58985T202
6646,EWM,46434G814
6647,EWMC,46137V225
6648,EWN,464286814
6649,EWO,464286202
6650,EWP,464286764
6651,EWPMF,27580T107
6652,EWQ,464286707
6653,EWRE,46137V290
6654,EWS,46434G780
6655,EWSC,46137V183
6656,EWST,26928H106
6657,EWT,46434G772
6658,EWTX,28036F105
6659,EWU,46435G334
6660,EWUS,46429B416
6661,EWV,74348A459
6662,EWW,464286822
6663,EWX,78463X756
6664,EWY,464286772
6665,EWZ,464286400
6666,EWZS,464289131
6667,EXAI,30223G102
6668,EXAS,30063P105
6669,EXBX,30208Q109
6670,EXC,30161N101
6671,EXCC,30066R108
6672,EXCE,269279600
6673,EXCH,301258109
6674,EXCOF,30150P109
6675,EXD,27829M103
6676,EXDI,30066P201
6677,EXDW,30067B102
6678,EXEL,30161Q104
6679,EXEO,30162T107
6680,EXETF,30224T863
6681,EXFO,302046107
6682,EXG,27829F108
6683,EXHI,30207P201
6684,EXI,464288729
6685,EXIV,90274E810
6686,EXK,29258Y103
6687,EXLLD,30069C801
6688,EXLS,302081104
6689,EXN,30069C801
6690,EXP,26969P108
6691,EXPC,30217C109
6692,EXPCU,30217C208
6693,EXPCW,30217C117
6694,EXPD,302130109
6695,EXPE,30212P303
6696,EXPFF,17291F108
6697,EXPFF,30219B109
6698,EXPFFXXXX,30219B109
6699,EXPGY,30215C101
6700,EXPI,30212W100
6701,EXPO,30214U102
6702,EXPR,30219E103
6703,EXPXF,G7353K106
6704,EXR,30225T102
6705,EXROF,30222R109
6706,EXRTF,30064C103
6707,EXSR,301227203
6708,EXT,97717W596
6709,EXTN,30227H106
6710,EXTR,30226D106
6711,EXXAY,30231D109
6712,EYCCF,09076N109
6713,EYCCF,30233R304
6714,EYE,63845R107
6715,EYEG,30233M503
6716,EYEGW,30233M115
6717,EYEN,30234E104
6718,EYES,81362J100
6719,EYES,81362J209
6720,EYESW,81362J126
6721,EYESWZZZZ,81362J126
6722,EYESXXXX,81362J100
6723,EYESZZZZ,81362J209
6724,EYLD,132061706
6725,EYPT,30233G209
6726,EYPT,30233G100
6727,EYPTZZZZ,30233G209
6728,EYUBY,285041208
6729,EZA,464286780
6730,EZCL,30234Q107
6731,EZEN,302311105
6732,EZFL,302314208
6733,EZGO,G5279F102
6734,EZJ,74347X708
6735,EZM,97717W570
6736,EZOO,30234L108
6737,EZPW,302301106
6738,EZRG,269327102
6739,EZT,29365T104
6740,EZU,464286608
6741,F,345370860
6742,FA,31846B108
6743,FAAR,33740Y101
6744,FAB,33733C108
6745,FABK,31848L104
6746,FABP,30887A102
6747,FACA,302438106
6748,FACAU,302438205
6749,FACAWS,302438114
6750,FACO,318457108
6751,FACT,G3663X110
6752,FACTU,G3663X102
6753,FACTWS,G3663X128
6754,FAD,33733F101
6755,FAF,31847R102
6756,FAGI,35968K101
6757,FAII,349642108
6758,FAIIU,349642207
6759,FAIIWS,349642116
6760,FAIL,132061805
6761,FALC,306137209
6762,FALN,46435G474
6763,FAM,337319107
6764,FAMCP,313148850
6765,FAMI,G33277107
6766,FAN,33736G106
6767,FANDY,337626105
6768,FANG,25278X109
6769,FANH,30712A103
6770,FANUY,307305102
6771,FAPR,33740U885
6772,FARE,98158H106
6773,FARM,307675108
6774,FARO,311642102
6775,FAS,25459Y694
6776,FASDF,307292201
6777,FAST,311900104
6778,FAT,30258N105
6779,FATBB,30258N600
6780,FATBP,30258N501
6781,FATBW,30258N121
6782,FATE,31189P102
6783,FATPU,G3400W128
6784,FATT,19423L656
6785,FAUG,33740F862
6786,FAURY,31209D105
6787,FAUS,33737J216
6788,FAVO,31208W104
6789,FAVO,312084106
6790,FAX,003009107
6791,FAZ,25460E240
6792,FAZ,25460E133
6793,FAZZZZZ,25460E240
6794,FB,30303M102
6795,FBAK,32112J106
6796,FBAYF,498824101
6797,FBC,337930705
6798,FBCD,30250C206
6799,FBCG,316092352
6800,FBCV,316092345
6801,FBGI,344821103
6802,FBHS,34964C106
6803,FBIO,34960Q109
6804,FBIOP,34960Q208
6805,FBIP,302517107
6806,FBIZ,319390100
6807,FBK,30257X104
6808,FBM,350392106
6809,FBMS,318916103
6810,FBNC,318910106
6811,FBND,316188309
6812,FBNK,30310Y107
6813,FBOP,58440B101
6814,FBP,318672706
6815,FBPA,30916P104
6816,FBPI,31867T202
6817,FBPRL,318672607
6818,FBPRM,318672409
6819,FBPRO,318672300
6820,FBRT,35243J101
6821,FBRTPRE,35243J200
6822,FBRX,34962G109
6823,FBSI,318687100
6824,FBSS,312059108
6825,FBT,33733E203
6826,FBTT,31929F109
6827,FBVA,309479103
6828,FBZ,33737J133
6829,FC,353469109
6830,FCA,33737J141
6831,FCAC,30606L108
6832,FCACU,30606L207
6833,FCACW,30606L116
6834,FCAL,33739P863
6835,FCAN,33737J208
6836,FCAP,31942S104
6837,FCAU,N31738102
6838,FCAX,G36427105
6839,FCAXU,G36427113
6840,FCAXWS,G36427121
6841,FCBC,31983A103
6842,FCBP,31948P104
6843,FCCG,34416Q109
6844,FCCN,84757R109
6845,FCCO,319835104
6846,FCCT,31984K100
6847,FCCY,31986N102
6848,FCEF,33740F409
6849,FCEL,35952H601
6850,FCF,319829107
6851,FCFS,33767D105
6852,FCG,33733E807
6853,FCGY,345444103
6854,FCIC,30246C104
6855,FCIT,31959T102
6856,FCIZP,319626305
6857,FCLD,316092246
6858,FCN,302941109
6859,FCNCA,31946M103
6860,FCNCB,31946M202
6861,FCNCP,319626305
6862,FCNE,350866109
6863,FCO,003013109
6864,FCOB,319716106
6865,FCOM,316092873
6866,FCOR,316188101
6867,FCPB,31941G101
6868,FCPI,316092386
6869,FCPT,35086T109
6870,FCRD,26943B100
6871,FCREY,339305302
6872,FCRW,26943B209
6873,FCRX,26943B407
6874,FCRZ,26943B308
6875,FCSMF,34416E106
6876,FCT,33733U108
6877,FCTI,30320K105
6878,FCTR,33733E872
6879,FCUUF,33812R109
6880,FCUV,34417J104
6881,FCVT,33739Q507
6882,FCX,35671D857
6883,FDBC,31609R100
6884,FDBH,35052R103
6885,FDBL,358452209
6886,FDCFF,34985Q100
6887,FDCT,30259N104
6888,FDD,33735T109
6889,FDEC,33740U505
6890,FDEF,32006W106
6891,FDEM,316092543
6892,FDEU,33740D107
6893,FDEV,316092535
6894,FDG,025072810
6895,FDHT,316092238
6896,FDHY,316092618
6897,FDIS,316092204
6898,FDIT,31772N100
6899,FDIV,33739Q309
6900,FDL,336917109
6901,FDLB,315921205
6902,FDLO,316092824
6903,FDM,33718M105
6904,FDMFD,35639L108
6905,FDMO,316092816
6906,FDMSD,30710L200
6907,FDMSF,30710L200
6908,FDMT,35104E100
6909,FDN,33733E302
6910,FDNI,33734X770
6911,FDOC,35953U106
6912,FDP,G36738105
6913,FDRR,316092832
6914,FDRV,316092220
6915,FDS,303075105
6916,FDT,33737J174
6917,FDTC,30253V102
6918,FDTS,33737J406
6919,FDUS,316500107
6920,FDUSG,316500404
6921,FDUSL,316500206
6922,FDUSZ,316500305
6923,FDVV,316092840
6924,FDVXF,31447M107
6925,FDWM,316092287
6926,FDX,31428X106
6927,FE,337932107
6928,FEAC,34407Y111
6929,FEAC,34407Y103
6930,FEACU,34407Y202
6931,FEACWS,34407Y111
6932,FEBZ,53656F755
6933,FECCF,35905B107
6934,FECOF,30246X108
6935,FEDL,90278V750
6936,FEDM,33939L597
6937,FEDU,35101A101
6938,FEDX,291361871
6939,FEERF,356777300
6940,FEERF,356777102
6941,FEEXY,31529W106
6942,FEHY,33939L589
6943,FEI,33739B104
6944,FEIG,33939L571
6945,FEIM,358010106
6946,FELE,353514102
6947,FELPQ,34552U104
6948,FELPU,34552U104
6949,FELTY,35955T107
6950,FEM,33737J182
6951,FEMB,33739P202
6952,FEMFF,32016U207
6953,FEMS,33737J307
6954,FEMY,31447E105
6955,FEN,33738G104
6956,FENC,31447P100
6957,FENG,71910C103
6958,FENY,316092402
6959,FEO,33731K102
6960,FEP,33737J117
6961,FERG,G3421J106
6962,FERGY,31502A303
6963,FERL,3130M0206
6964,FERL,3130M0107
6965,FERLD,3130M0206
6966,FERN,315219105
6967,FET,34984V209
6968,FET,34984V100
6969,FETM,314645102
6970,FEUL,22539U107
6971,FEUS,33939L613
6972,FEUZ,33737J505
6973,FEVR,66538H351
6974,FEWP,30732T108
6975,FEX,33734K109
6976,FEXDU,318136207
6977,FEXXF,33833E202
6978,FEYE,31816Q101
6979,FEZ,78463X202
6980,FF,36116M106
6981,FFA,337318109
6982,FFBC,320209109
6983,FFBW,30260M103
6984,FFBW,30258M107
6985,FFBWZZZZ,30260M103
6986,FFC,338478100
6987,FFDF,30243C107
6988,FFEB,33740F763
6989,FFEU,06746Q256
6990,FFG,30239F106
6991,FFHG,66538H674
6992,FFHL,G3704F110
6993,FFIC,343873105
6994,FFIE,307359109
6995,FFIEW,307359117
6996,FFIN,32020R109
6997,FFIU,84858T202
6998,FFIV,315616102
6999,FFMGF,320890106
7000,FFND,66538F231
7001,FFNTF,35086B207
7002,FFNW,32022K102
7003,FFR,33736N101
7004,FFRMF,36116Y100
7005,FFSG,66538H567
7006,FFTG,66538H575
7007,FFTI,66538H666
7008,FFTY,45782C102
7009,FFWC,30242L108
7010,FFWM,32026V104
7011,FFZY,307251108
7012,FG,G3402M102
7013,FGB,33733G109
7014,FGBI,32043P106
7015,FGBIL,32043P205
7016,FGBIP,32043P205
7017,FGCO,31754E102
7018,FGD,33734X200
7019,FGEN,31572Q808
7020,FGF,30259W104
7021,FGFH,345526107
7022,FGFPP,30259W203
7023,FGLDF,306044207
7024,FGM,33737J190
7025,FGNA,30259V106
7026,FGNAU,30259V205
7027,FGNAWS,30259V114
7028,FGP,315293100
7029,FGPR,315293209
7030,FGPR,315293100
7031,FGPRB,315293308
7032,FGPRQ,315293100
7033,FGRO,316092337
7034,FGROY,33765M107
7035,FHAID,35069H205
7036,FHB,32051X108
7037,FHBC,315218107
7038,FHBI,07279B104
7039,FHI,314211103
7040,FHK,33737J240
7041,FHLB,358487106
7042,FHLB,35847F109
7043,FHLC,316092600
7044,FHLD,35639L108
7045,FHLTU,36118W201
7046,FHN,320517105
7047,FHNCL,320517402
7048,FHNGY,349870204
7049,FHNIY,349870105
7050,FHNNP,320517865
7051,FHNPRA,320517204
7052,FHNPRB,320517501
7053,FHNPRC,320517600
7054,FHNPRD,320517808
7055,FHNPRE,320517402
7056,FHNPRF,320517865
7057,FHRT,320488109
7058,FHS,320505100
7059,FHTX,344174107
7060,FHYDF,32057N104
7061,FI,N33462107
7062,FIBH,318686102
7063,FIBK,32055Y201
7064,FIBR,46435U796
7065,FICO,303250104
7066,FICS,33738R662
7067,FICV,G36816109
7068,FICVU,G36816117
7069,FICVW,G36816125
7070,FID,33738R688
7071,FIDI,316092725
7072,FIDU,316092709
7073,FIEE,90274D234
7074,FIEGF,25155L293
7075,FIEIF,68916P104
7076,FIF,33738C103
7077,FIFG,32026X100
7078,FIGB,316188606
7079,FIGR,327891107
7080,FIGS,30260D103
7081,FIHD,90274D218
7082,FII,314211103
7083,FIII,349885103
7084,FIIIU,349885202
7085,FIIIW,349885111
7086,FILL,464286343
7087,FIND,33831D107
7088,FINGF,318071404
7089,FINM,G58411102
7090,FINMU,G58411128
7091,FINMW,G58411110
7092,FINMY,52660W101
7093,FINN,335720108
7094,FINS,03464A100
7095,FINSRT,03464A118
7096,FINU,74348A582
7097,FINV,31810T101
7098,FINX,37954Y814
7099,FINZ,74348A186
7100,FIOGF,31810L108
7101,FIORF,31811L107
7102,FIRRY,337186100
7103,FIS,31620M106
7104,FISB,31944C107
7105,FISB,319427100
7106,FISI,317585404
7107,FISK,292102308
7108,FISOF,338124209
7109,FISR,78470P507
7110,FISV,337738108
7111,FIT,33812L102
7112,FITB,316773100
7113,FITBI,316773605
7114,FITBO,316773860
7115,FITBP,316773886
7116,FITE,78468R671
7117,FIV,33740K101
7118,FIVA,316092717
7119,FIVE,33829M101
7120,FIVG,26922A289
7121,FIVN,338307101
7122,FIW,33733B100
7123,FIX,199908104
7124,FIXD,33740F805
7125,FIXX,438083107
7126,FIYY,06746Q249
7127,FIZN,319462107
7128,FIZZ,635017106
7129,FJAN,33740F623
7130,FJHL,35113E109
7131,FJHL,35113E208
7132,FJHLD,35113E208
7133,FJNK,69434K205
7134,FJP,33737J158
7135,FJTCY,35958W107
7136,FJTNY,359582103
7137,FJTSY,359590304
7138,FJUL,33740U208
7139,FJUN,33740F722
7140,FKMCF,344204102
7141,FKO,33737J166
7142,FKST,34350F101
7143,FKU,33737J224
7144,FKWL,355184102
7145,FKYS,320654205
7146,FL,344849104
7147,FLAC,G3710A105
7148,FLACU,G3710A121
7149,FLACW,G3710A113
7150,FLAG,301505400
7151,FLAGU,320703200
7152,FLAU,35473P843
7153,FLAX,35473P660
7154,FLBL,35473P595
7155,FLBR,35473P835
7156,FLC,338479108
7157,FLCA,35473P827
7158,FLCB,35473P553
7159,FLCH,35473P819
7160,FLCO,35473P603
7161,FLCX,33974L106
7162,FLCX,33974L205
7163,FLCXD,33974L205
7164,FLDAY,34387C105
7165,FLDM,34385P108
7166,FLDR,316188408
7167,FLEE,35473P652
7168,FLEH,35473P645
7169,FLEU,06744M836
7170,FLEW,339059107
7171,FLEX,Y2573F102
7172,FLFG,313533101
7173,FLFR,35473P793
7174,FLGB,35473P678
7175,FLGC,339764102
7176,FLGR,35473P785
7177,FLGT,359664109
7178,FLGV,35473P488
7179,FLGZY,34379U105
7180,FLHID,095228102
7181,FLHK,35473P777
7182,FLHLF,31685W106
7183,FLHY,35473P629
7184,FLIA,35473P611
7185,FLIC,320734106
7186,FLIDY,343793105
7187,FLIN,35473P769
7188,FLIO,35473P702
7189,FLIR,302445101
7190,FLIY,35473P751
7191,FLJH,35473P637
7192,FLJP,35473P744
7193,FLKR,35473P710
7194,FLL,359678109
7195,FLLA,35473P561
7196,FLLC,G3362K112
7197,FLLCR,G3362K146
7198,FLLCU,G3362K104
7199,FLLCW,G3362K120
7200,FLLLF,31431T100
7201,FLLV,35473P504
7202,FLM,33736M103
7203,FLMB,35473P850
7204,FLME,33850F108
7205,FLMEU,33850F207
7206,FLMEWS,33850F116
7207,FLMI,35473P868
7208,FLMMF,31730E101
7209,FLMP,338487101
7210,FLMX,35473P736
7211,FLN,33737J125
7212,FLNG,G35947202
7213,FLNT,34380C102
7214,FLO,343498101
7215,FLOOF,34348Q102
7216,FLOT,46429B655
7217,FLOW,78469X107
7218,FLQD,35473P306
7219,FLQE,35473P207
7220,FLQG,35473P405
7221,FLQH,35473P108
7222,FLQL,35473P801
7223,FLQM,35473P884
7224,FLQS,35473P876
7225,FLR,343412102
7226,FLRE,33849W204
7227,FLRG,316092378
7228,FLRN,78468R200
7229,FLRT,69374H428
7230,FLRT,69434K403
7231,FLRTZZZZ,69374H428
7232,FLRU,35473P728
7233,FLS,34354P105
7234,FLSA,35473P587
7235,FLSP,35473P546
7236,FLSS,345143200
7237,FLSW,35473P694
7238,FLT,339041105
7239,FLTB,316188200
7240,FLTR,92189F486
7241,FLTW,35473P686
7242,FLUD,35473P496
7243,FLURF,34388D102
7244,FLUX,344057302
7245,FLV,025072794
7246,FLWPF,34354X108
7247,FLWS,68243Q106
7248,FLXI,338923105
7249,FLXN,33938J106
7250,FLXS,339382103
7251,FLXT,33938W206
7252,FLY,34407D109
7253,FLYAU,G82472104
7254,FLYLF,30252U303
7255,FLYT,25460G203
7256,FLYW,302492103
7257,FLZA,35473P579
7258,FM,464286145
7259,FMAC,33765Y101
7260,FMACU,33765Y200
7261,FMACWS,33765Y119
7262,FMAG,316092329
7263,FMANF,35658P105
7264,FMAO,30779N105
7265,FMAR,33740F599
7266,FMAT,316092881
7267,FMAY,33740F748
7268,FMB,33739N108
7269,FMBH,320866106
7270,FMBI,320867104
7271,FMBIO,320867500
7272,FMBIP,320867203
7273,FMBM,30237P106
7274,FMBV,35968B101
7275,FMC,302491303
7276,FMCB,307795104
7277,FMCC,313400301
7278,FMCCG,313400848
7279,FMCCH,313400855
7280,FMCCI,313400608
7281,FMCCJ,313400756
7282,FMCCK,313400830
7283,FMCCL,313400798
7284,FMCCM,313400780
7285,FMCCN,313400764
7286,FMCCP,313400749
7287,FMCCS,313400715
7288,FMCCT,313400699
7289,FMCI,34986F103
7290,FMCIU,34986F202
7291,FMCIW,34986F111
7292,FMCKI,313400640
7293,FMCKJ,313400624
7294,FMCKK,313400863
7295,FMCKL,313400657
7296,FMCKM,313400673
7297,FMCKN,313400665
7298,FMCKO,313400681
7299,FMCKP,313400731
7300,FMCXF,344911201
7301,FMDWL,320867500
7302,FMEEL,320867203
7303,FMF,33739G103
7304,FMFG,308856103
7305,FMFP,319836102
7306,FMHI,33739P301
7307,FMIA,320851108
7308,FMIL,316092360
7309,FMIV,349875104
7310,FMIVU,349875203
7311,FMIVW,349875112
7312,FMK,33737M508
7313,FMN,31423P108
7314,FMNB,309627107
7315,FMNY,33739P822
7316,FMO,31647Q106
7317,FMO,31647Q205
7318,FMOO,302368105
7319,FMOXXXX,31647Q106
7320,FMOZZZZ,31647Q205
7321,FMPR,30685Q101
7322,FMQQ,301505590
7323,FMS,358029106
7324,FMTX,34633R104
7325,FMX,344419106
7326,FMY,33734E103
7327,FN,G3323L100
7328,FNA,69913P105
7329,FNAUF,35089X206
7330,FNB,302520101
7331,FNBCQ,32115D106
7332,FNBKY,31788J101
7333,FNBPRE,30255P103
7334,FNBT,31788B108
7335,FNCB,302578109
7336,FNCH,31773D101
7337,FNCJF,30710P102
7338,FNCL,316092501
7339,FND,339750101
7340,FNDA,808524763
7341,FNDB,808524789
7342,FNDC,808524748
7343,FNDE,808524730
7344,FNDF,808524755
7345,FNDM,360769301
7346,FNDX,808524771
7347,FNF,31620R303
7348,FNGD,063679864
7349,FNGD,063679666
7350,FNGDZZZZ,063679666
7351,FNGG,25460G575
7352,FNGO,063679856
7353,FNGR,31788K108
7354,FNGS,06368B504
7355,FNGU,063679872
7356,FNGZ,063679849
7357,FNHC,31431B109
7358,FNHI,35180V208
7359,FNHM,302528203
7360,FNI,33733A102
7361,FNJN,31788H303
7362,FNK,33737M201
7363,FNKO,361008105
7364,FNLC,31866P102
7365,FNMA,313586109
7366,FNMAG,313586877
7367,FNMAH,313586786
7368,FNMAI,313586778
7369,FNMAJ,313586760
7370,FNMAK,313586828
7371,FNMAL,313586836
7372,FNMAM,313586885
7373,FNMAN,313586844
7374,FNMAO,313586802
7375,FNMAP,313586703
7376,FNMAS,313586752
7377,FNMAT,313586737
7378,FNMFM,313586604
7379,FNNGD,42227N108
7380,FNNGF,42227N108
7381,FNNZF,31773B105
7382,FNOV,33740F847
7383,FNQQF,31788W102
7384,FNRG,34520U103
7385,FNRN,335925103
7386,FNV,351858105
7387,FNWB,335834107
7388,FNWD,31812F109
7389,FNX,33735B108
7390,FNXLF,31446X104
7391,FNY,33737M102
7392,FOA,31738L107
7393,FOAWS,31738L115
7394,FOBIF,34416F103
7395,FOCS,34417P100
7396,FOCT,33740F664
7397,FOE,315405100
7398,FOF,19248P106
7399,FOJCY,34959F106
7400,FOLD,03152W109
7401,FOLGF,306071101
7402,FOMC,344429105
7403,FOMO,19423L664
7404,FOMX,M46135105
7405,FONR,344437405
7406,FONU,30255C201
7407,FOR,346232101
7408,FORA,34630N106
7409,FORD,349862300
7410,FORE,34552Y106
7411,FOREU,34552Y205
7412,FOREW,34552Y114
7413,FORG,34631B101
7414,FORH,26923N306
7415,FORK,G3729B102
7416,FORM,346375108
7417,FORR,346563109
7418,FORTY,346414105
7419,FORZ,34987W105
7420,FOSI,35914T206
7421,FOSL,34988V106
7422,FOSUY,35037R103
7423,FOTB,335876108
7424,FOUNU,G3661E122
7425,FOUR,82452J109
7426,FOVL,46435U333
7427,FOVSY,345409106
7428,FOX,35137L204
7429,FOXA,35137L105
7430,FOXF,35138V102
7431,FOXW,35166L109
7432,FOXWU,35166L208
7433,FOXWW,35166L117
7434,FOYJ,351676101
7435,FPA,33737J109
7436,FPAC,G3312L103
7437,FPAC,30734W109
7438,FPACU,G3312L129
7439,FPACU,30734W208
7440,FPACWS,G3312L111
7441,FPACWS,30734W117
7442,FPAFY,335889200
7443,FPAY,33939J303
7444,FPAYW,33939J113
7445,FPE,33739E108
7446,FPEI,33739P855
7447,FPF,33718W103
7448,FPFD,316092261
7449,FPH,33833Q106
7450,FPI,31154R109
7451,FPIPRB,31154R208
7452,FPL,33739M100
7453,FPLPY,74387B103
7454,FPOCF,302591102
7455,FPPP,316570100
7456,FPRB,345370845
7457,FPRC,345370837
7458,FPRGF,30606C108
7459,FPRO,316092311
7460,FPRUY,35546M108
7461,FPRX,33830X104
7462,FPTAD,358861102
7463,FPVD,34520J207
7464,FPWM,33612Y106
7465,FPWM,16077C107
7466,FPX,336920103
7467,FPXE,33734X788
7468,FPXI,33734X853
7469,FQAL,316092790
7470,FQVLF,335934105
7471,FR,32054K103
7472,FRA,09255X100
7473,FRAF,353525108
7474,FRAK,92189F668
7475,FRAK,92189H706
7476,FRAKZZZZ,92189H706
7477,FRAN,351793203
7478,FRANQ,351793203
7479,FRAZ,351842109
7480,FRBA,31931U102
7481,FRBK,760416107
7482,FRBSP,33616C720
7483,FRC,33616C100
7484,FRCLL,33616C761
7485,FRCLP,33616C746
7486,FRCOY,31188H101
7487,FRCPRF,33616C852
7488,FRCPRG,33616C837
7489,FRCPRH,33616C811
7490,FRCPRI,336158803
7491,FRCPRJ,33616C787
7492,FRCPRK,33616C761
7493,FRCPRL,33616C746
7494,FRCPRM,33616C720
7495,FRD,358435105
7496,FRDM,02072L607
7497,FREDQ,356108100
7498,FREE,96684W100
7499,FREEW,96684W126
7500,FREGP,313400889
7501,FREJN,313400723
7502,FREJO,313400814
7503,FREJP,313400822
7504,FREL,316092857
7505,FREQ,35803L108
7506,FREVS,336142104
7507,FREY,L4135L100
7508,FREYWS,L4135L118
7509,FRFC,336188107
7510,FRFHF,303901102
7511,FRFR,358861102
7512,FRG,35180X105
7513,FRGAP,35180X204
7514,FRGI,31660B101
7515,FRGOL,95002Y202
7516,FRHC,356390104
7517,FRHLF,356500108
7518,FRHV,35804E103
7519,FRHVD,45782W108
7520,FRI,33734G108
